,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
7303,62,114,8,48,42,0,0,100,-7,7,8,42,2,24,0,1,1,26,-8,10,1,3,52
5303,80,229,0,87,12,0,0,100,-7,7,8,13,2,15,0,0,0,53,-8,2,1,2,38
10214,79,138,138,138,1,0,0,100,-7,7,8,1,0,100,-8,0,0,-8,-8,-8,1,-8,100
3694,79,106,2,39,9,0,0,100,-7,7,8,7,1,50,3,1,1,26,65,2,3,0,63
5728,64,227,1,74,33,2,1,98,23,0,5,43,5,26,0,1,1,31,82,14,5,3,79
8830,71,206,6,75,11,0,0,91,4,4,6,11,3,45,4,1,1,71,-8,1,1,0,67
624,84,184,32,97,25,0,0,96,45,6,6,25,0,32,-7,0,0,0,-8,0,1,-8,33
210,86,439,2,112,18,0,0,100,-7,7,8,21,2,57,1,3,3,26,100,3,2,0,83
1033,66,216,4,89,27,0,0,100,-7,7,8,27,1,41,-7,5,5,78,69,5,2,3,70
10063,76,153,19,72,20,0,0,100,-7,7,8,20,0,10,-7,1,1,19,-8,2,1,1,25
9920,62,215,7,81,23,2,1,80,16,6,2,25,1,20,0,2,1,65,100,9,1,3,71
7452,55,37,6,24,6,1,0,86,1,3,5,7,2,57,0,0,0,13,-8,2,1,1,75
3591,72,292,8,74,22,0,0,96,5,4,6,77,4,22,0,4,4,7,57,2,3,0,38
990,73,158,7,62,17,1,1,89,13,6,2,19,1,37,20,0,0,19,47,1,3,0,80
10445,84,264,2,87,19,0,0,100,-7,7,8,20,2,35,0,3,3,14,94,2,2,1,36
4635,84,146,57,83,10,0,0,100,-7,7,8,10,0,20,3,1,1,13,-8,1,-8,0,20
5994,62,295,21,124,10,2,2,64,16,6,2,14,0,36,20,0,0,38,30,3,3,0,86
8109,72,184,2,66,30,0,0,100,-7,7,8,32,5,34,1,3,1,48,85,7,4,1,65
2431,71,229,4,89,47,1,1,92,3,0,2,21,3,25,-7,0,0,24,88,10,4,1,63
9118,72,258,1,69,25,0,0,97,-8,6,6,31,5,23,-7,2,2,57,-8,4,1,1,45
3248,66,164,5,56,11,1,1,91,24,6,6,13,2,91,7,0,0,98,81,1,3,-8,100
8627,91,197,47,104,18,0,0,100,-7,7,8,18,0,11,-8,0,0,3,-8,2,-8,0,20
9360,85,366,14,109,26,0,0,86,22,6,6,29,0,34,0,2,2,2,-8,2,1,0,33
456,70,43,4,21,11,0,0,100,-7,7,8,13,4,38,0,3,3,64,98,4,3,1,88
196,57,140,13,67,8,4,4,80,26,6,4,10,0,50,3,1,1,93,71,1,2,1,100
6891,56,172,5,84,21,2,2,88,2,1,3,24,1,46,3,2,2,41,53,10,4,2,88
2086,74,246,0,107,30,0,0,100,-7,5,8,32,3,13,0,1,1,47,79,17,2,2,71
9039,80,178,4,65,36,0,0,100,-7,7,8,38,3,42,0,0,0,34,-8,4,2,0,86
2757,85,122,5,105,18,0,0,100,-7,7,8,28,2,44,-7,4,4,11,-8,2,1,0,75
7437,88,206,2,79,25,0,0,100,-7,7,8,27,3,56,0,3,3,0,74,0,3,-8,43
4361,77,140,25,68,15,0,0,94,42,6,6,16,0,31,0,0,0,4,75,2,2,0,55
1512,66,150,2,52,22,0,0,92,4,4,6,26,3,15,0,2,2,7,37,4,2,0,40
2642,80,57,2,39,6,0,0,100,-7,7,8,11,1,0,-7,0,0,36,-8,2,-8,0,40
2323,63,84,2,65,25,0,0,96,0,4,6,7,2,50,-7,2,2,46,98,3,1,2,50
6882,59,320,5,115,13,1,1,73,1,0,2,15,1,20,-8,0,0,16,35,6,2,0,80
9501,71,86,3,31,22,0,0,100,-7,7,8,22,8,45,0,3,2,64,91,3,6,1,75
3786,84,226,2,109,27,0,0,96,46,6,6,37,1,61,1,1,1,18,63,2,4,0,67
9359,80,174,13,75,23,0,0,100,-7,7,8,23,0,35,16,0,0,21,-8,2,1,1,60
4551,60,86,1,35,14,0,0,94,35,6,6,16,3,38,-7,4,4,101,79,3,4,1,100
9834,68,276,2,59,27,1,1,100,-7,6,8,31,2,42,0,4,4,9,70,3,4,0,47
4578,73,102,1,49,21,0,0,95,-8,6,6,22,3,27,-7,0,0,15,46,2,3,0,60
6971,81,325,9,117,20,1,0,95,35,6,5,21,3,52,10,0,0,3,31,2,2,0,63
9079,61,344,2,87,21,1,1,86,2,4,6,22,5,45,-7,4,4,39,77,2,6,1,67
2378,79,317,16,144,21,0,0,86,29,6,6,17,0,14,-7,2,2,19,-8,5,-8,1,38
3735,68,273,8,105,44,3,1,86,11,0,2,25,2,20,1,1,1,5,77,9,4,0,68
1758,55,39,2,17,21,0,0,96,-7,5,7,23,7,26,0,2,2,64,77,9,4,0,78
220,81,99,1,54,35,0,0,100,-7,7,8,36,1,25,0,2,2,8,42,2,3,0,67
4767,64,111,2,70,5,2,2,75,31,6,2,8,1,25,0,8,8,0,95,0,1,-8,50
8180,77,305,2,84,16,0,0,90,22,5,6,20,4,65,0,3,3,11,87,3,2,1,71
8916,82,129,5,58,13,0,0,100,-7,7,8,14,3,57,0,1,1,32,75,3,4,-8,88
5681,57,173,5,68,7,3,1,60,7,0,5,11,2,40,0,0,0,29,-8,3,-8,1,60
9634,65,179,19,99,24,1,0,76,0,4,5,25,0,32,22,0,0,26,71,10,2,1,86
3034,70,168,31,78,22,1,0,96,49,6,5,17,0,65,3,1,1,61,17,3,3,2,75
7320,78,169,17,71,34,0,0,100,-7,7,8,34,0,35,0,0,0,34,48,2,4,1,55
8039,91,318,33,100,22,0,0,100,-7,7,8,22,0,64,13,0,0,1,-8,3,2,0,56
4401,86,256,14,84,18,0,0,100,-7,7,8,18,0,44,0,1,1,21,76,2,3,0,45
3516,76,143,11,32,5,0,0,100,-7,7,8,1,1,60,15,0,0,62,42,2,2,1,100
4194,70,272,1,77,28,0,0,100,-7,7,8,29,5,28,0,3,3,63,90,1,2,1,31
5045,79,134,1,59,32,0,0,100,-7,7,8,39,6,41,0,4,4,14,95,2,4,1,40
4066,78,239,3,83,20,0,0,90,10,6,6,13,2,15,1,2,2,2,55,3,3,0,55
1950,77,143,11,74,21,0,0,100,-7,7,8,22,1,23,0,1,1,13,15,5,2,1,80
4982,83,174,11,89,22,0,0,100,-7,7,8,23,1,43,1,1,1,12,79,2,3,0,100
5667,58,101,8,52,33,0,0,100,-7,7,8,34,3,15,0,0,0,96,65,13,3,8,100
7081,68,358,7,126,15,2,2,88,68,0,3,17,1,25,23,0,0,11,-8,2,1,0,43
7501,69,266,4,94,32,0,0,100,-7,7,8,34,2,25,-7,1,1,36,50,10,4,3,78
3583,56,368,10,44,25,0,0,92,4,4,6,40,1,16,9,0,0,41,74,10,3,2,65
5487,83,130,7,62,15,0,0,100,-7,7,8,15,1,33,6,0,0,13,-8,3,1,0,57
8560,84,-8,5,71,15,0,0,100,-7,7,8,0,2,20,20,0,0,2,69,3,3,0,60
9523,71,313,22,107,30,0,0,100,-7,7,8,32,0,53,0,1,1,19,15,3,4,0,89
5670,68,269,12,115,18,0,0,89,54,6,6,18,0,28,0,0,0,68,84,9,1,4,83
2743,88,311,5,92,23,0,0,100,-7,7,8,16,2,8,-7,1,1,1,-8,2,1,0,25
3307,70,299,3,104,33,1,1,97,16,6,2,37,4,8,0,3,3,6,92,7,2,1,41
10164,77,82,2,42,7,0,0,100,-7,7,8,8,2,50,8,0,0,-8,99,-8,2,-8,100
7482,72,370,4,70,20,0,0,100,-7,7,8,20,3,40,0,1,1,73,50,2,7,2,83
7397,72,214,8,54,26,0,0,96,65,6,6,27,3,30,0,2,2,56,-8,10,3,1,76
1705,73,345,8,111,20,1,0,86,41,6,5,22,1,41,0,1,1,23,153,4,7,1,69
6402,85,175,42,109,21,0,0,100,-7,7,8,23,0,35,0,0,0,19,-8,2,1,0,75
1245,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3601,71,178,2,68,47,1,1,98,8,4,6,62,2,6,0,6,5,7,-8,5,1,0,40
6565,58,132,3,72,18,1,0,92,1,3,5,26,3,46,0,4,4,54,38,2,3,-8,63
10053,59,132,13,58,20,0,0,75,7,4,6,20,0,35,-7,2,1,94,-8,4,1,2,83
6179,84,199,23,100,17,0,0,100,-7,7,8,17,0,18,-8,0,0,37,19,2,2,0,50
781,85,349,6,104,35,0,0,100,-7,6,7,38,2,43,0,2,2,4,-8,5,1,1,50
5412,74,215,7,99,28,1,1,97,24,6,2,31,1,42,4,1,1,1,-8,1,1,0,20
9548,76,133,26,69,5,0,0,80,25,6,6,5,0,60,-7,1,1,13,65,1,2,0,75
1062,77,158,6,67,16,0,0,94,3,4,6,17,2,12,0,2,2,10,91,1,2,0,50
7783,64,145,12,81,28,0,0,97,3,4,6,30,0,61,10,0,0,60,75,2,4,1,75
7188,72,56,7,34,8,0,0,88,32,6,6,8,1,38,0,2,1,8,-8,2,1,-8,100
6646,54,188,1,73,35,0,0,87,0,4,6,38,4,66,-7,13,12,103,97,5,5,4,71
8208,73,189,8,68,32,0,0,91,8,4,6,33,3,52,0,0,0,19,-8,3,1,0,50
2722,73,73,8,56,15,0,0,100,-7,7,8,4,1,47,-7,1,1,96,68,2,3,1,100
6170,77,389,30,102,22,2,2,92,25,6,2,24,0,4,0,1,1,13,-8,5,-8,0,36
3003,57,150,6,18,2,1,1,67,16,6,4,9,2,33,7,0,0,22,-8,1,1,-8,67
2030,82,111,18,67,4,0,0,100,-7,7,8,4,0,50,0,0,0,14,-8,1,-8,0,100
4766,75,183,1,81,31,0,0,100,-7,7,8,33,4,9,0,2,2,37,-8,6,1,1,41
5148,61,93,2,36,12,0,0,100,-7,7,8,13,5,85,-7,5,5,103,97,1,3,1,100
10306,63,194,8,67,18,4,4,71,16,6,2,21,2,33,0,1,1,9,-8,1,1,0,25
7589,54,119,110,115,1,2,2,50,1,1,3,2,0,0,-7,1,1,-8,-8,-8,-8,-8,-8
3354,82,268,2,63,40,0,0,100,-7,7,8,36,4,7,6,0,0,6,-8,4,-8,0,25
2574,64,221,2,15,6,0,0,100,-7,7,8,15,3,29,-7,1,1,74,81,4,2,1,100
5571,84,146,12,80,22,0,0,95,46,6,6,22,0,0,1,2,2,0,-8,0,-8,0,0
6768,60,352,0,120,19,0,0,81,1,4,6,21,5,24,0,7,7,18,35,9,2,3,85
2568,70,-8,4,124,25,2,2,96,76,6,6,0,2,32,-7,3,3,19,-8,5,1,1,54
2302,72,166,2,58,29,0,0,100,-7,7,8,33,5,20,-7,0,0,34,90,4,2,1,33
9606,62,175,2,46,18,0,0,95,0,4,6,20,2,75,0,2,2,57,81,3,5,1,89
5384,61,252,24,127,32,1,1,86,1,4,3,43,0,47,-7,0,0,38,-8,7,1,1,53
4797,71,373,8,102,12,1,1,100,-7,6,8,12,1,33,1,3,3,0,-8,0,1,-8,25
184,65,321,3,74,27,2,1,68,21,6,4,31,5,45,0,4,4,11,91,1,4,0,56
2654,57,57,4,36,15,0,0,80,10,4,6,10,5,40,-7,1,1,71,63,7,3,1,91
3332,81,202,5,106,37,0,0,95,40,6,6,44,1,46,1,1,1,0,92,2,2,0,36
5834,59,361,6,103,22,0,0,87,41,6,6,24,3,17,0,5,5,70,85,9,2,4,79
2105,61,189,5,101,18,0,0,83,6,4,6,18,1,39,0,4,4,60,-8,4,1,1,71
3008,55,161,24,80,14,1,1,69,1,4,3,21,0,31,2,1,1,86,36,3,2,2,100
4441,61,170,7,83,26,7,0,80,58,6,5,35,1,37,0,0,0,90,70,5,9,5,94
2984,61,271,2,48,14,2,1,68,14,6,3,34,4,42,3,2,2,76,97,5,2,1,88
255,55,99,4,56,35,5,5,92,4,4,2,40,3,65,0,0,0,100,45,1,2,-8,100
9031,77,272,9,121,20,0,0,100,-7,6,8,20,1,25,0,0,0,42,88,8,2,1,77
3377,68,261,2,63,13,0,0,86,25,6,6,14,5,36,0,2,2,32,95,7,3,0,83
390,68,248,10,89,25,1,1,93,37,6,6,29,2,36,0,2,2,44,-8,8,3,4,85
2186,68,91,4,25,18,0,0,100,-7,7,8,21,10,19,0,4,4,14,52,4,3,1,44
5060,65,163,10,66,46,0,0,96,-7,5,7,47,1,34,0,3,3,65,29,16,3,7,95
6992,63,497,2,135,21,2,1,85,2,4,4,26,2,35,3,2,2,38,67,7,4,1,69
5942,64,128,1,59,32,0,0,94,4,4,6,35,2,12,-7,2,2,19,42,3,1,1,31
2387,70,396,3,134,33,0,0,91,46,6,6,45,2,26,-7,5,5,59,39,6,2,2,50
7761,77,237,1,71,24,0,0,97,81,6,6,30,4,55,1,1,1,43,74,3,2,0,63
3167,61,264,32,109,30,0,0,97,12,6,6,35,0,37,0,1,1,86,74,11,3,8,93
4723,63,95,3,44,17,0,0,94,1,4,6,17,2,47,9,0,0,68,89,3,5,0,100
2280,72,330,4,104,33,0,0,97,23,6,6,32,5,21,-7,1,1,20,59,7,2,2,47
5589,72,349,8,142,32,0,0,82,28,6,6,34,2,26,0,1,1,1,57,1,4,0,30
6903,84,170,4,67,16,0,0,100,-7,7,8,17,4,53,4,2,2,1,68,1,4,0,56
2143,56,316,13,143,9,6,4,50,2,1,3,15,0,21,0,1,1,36,-8,4,1,0,63
6449,66,198,3,46,10,0,0,90,19,6,6,11,2,60,0,3,3,60,86,2,2,1,67
8255,59,114,11,47,20,0,0,86,3,4,6,22,1,55,0,1,0,69,91,4,5,1,90
8044,67,85,6,35,16,0,0,100,-7,7,8,16,4,19,0,2,2,78,96,5,2,3,78
2495,66,133,14,66,32,0,0,97,-8,6,6,28,0,33,-7,3,3,64,80,8,3,4,79
7745,67,124,2,53,18,0,0,89,6,4,6,20,1,47,2,3,3,30,58,5,2,1,100
22,72,84,4,53,29,0,0,100,-7,7,8,30,2,27,0,1,1,43,48,9,5,3,64
6696,84,97,1,47,36,0,0,100,-7,5,7,39,1,5,-7,1,1,3,-8,4,1,0,26
4769,84,204,4,59,16,0,0,100,-7,7,8,16,2,38,18,0,0,17,80,3,2,0,67
4850,54,187,3,75,30,0,0,87,0,4,6,30,5,3,0,3,3,39,98,4,1,2,55
4520,61,183,26,111,3,1,1,60,7,4,2,5,0,20,-7,1,1,94,-8,1,1,-8,100
6015,85,211,2,92,24,0,0,100,-7,7,8,25,1,44,3,1,1,3,-8,3,3,0,64
1404,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
672,65,206,5,68,30,0,0,97,6,4,6,68,1,39,1,1,1,63,73,6,3,1,100
7096,87,211,16,139,19,0,0,95,13,6,6,20,0,35,4,2,1,3,-8,2,1,0,33
10137,57,236,20,97,13,4,3,69,37,0,2,16,0,38,19,0,0,101,-8,3,1,2,100
8284,72,239,7,86,28,0,0,93,19,6,6,30,3,29,-7,5,5,11,38,6,3,1,82
2869,56,143,11,71,28,0,0,87,4,4,6,22,1,50,2,2,2,84,61,5,4,1,100
2991,65,159,28,49,11,0,0,91,14,6,6,22,0,27,9,0,0,52,-8,4,1,1,83
2096,68,150,3,67,20,0,0,90,6,4,6,20,4,60,0,3,3,69,71,3,3,1,75
8455,80,342,4,68,28,0,0,100,-7,7,8,28,2,57,0,1,1,57,86,5,5,1,83
4260,72,196,9,96,25,1,1,100,-7,7,8,26,1,20,0,5,5,3,-8,2,1,1,31
9843,78,406,5,165,8,0,0,89,21,6,6,9,1,11,0,1,1,30,-8,4,-8,-8,67
2878,86,217,29,116,21,0,0,100,-7,7,8,19,0,14,-8,0,0,20,46,4,1,0,71
944,88,327,4,87,36,0,0,100,-7,7,8,40,2,25,0,1,1,0,-8,0,1,0,8
6124,80,400,13,123,34,0,0,100,-7,7,8,34,0,47,0,3,3,5,77,3,4,1,67
5192,75,203,2,79,41,0,0,98,42,6,6,43,4,19,1,2,2,16,9,6,2,1,73
4754,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
8170,80,176,27,97,13,0,0,77,40,6,6,13,0,38,1,1,1,11,5,1,3,0,80
9518,54,111,3,67,6,4,2,55,3,0,2,11,2,0,0,4,4,90,-8,4,-8,3,83
191,66,205,4,123,5,1,1,100,-7,6,8,5,2,40,4,5,5,83,80,1,2,1,100
7947,75,226,119,173,2,0,0,50,11,4,6,2,0,0,5,0,0,8,-8,1,-8,-8,50
6585,56,184,2,113,19,6,1,56,4,3,2,27,1,22,0,1,1,50,-8,9,-8,1,75
4562,87,85,42,63,7,0,0,100,-7,7,8,7,0,29,-7,1,1,2,-8,2,1,0,100
5546,88,218,5,69,16,0,0,100,-7,7,8,16,1,63,5,1,1,1,-8,2,1,0,50
5179,65,194,15,95,19,0,0,95,4,4,6,20,0,50,0,4,4,51,-8,4,1,2,83
7591,59,85,6,47,27,0,0,100,-7,7,8,28,3,33,-7,6,5,97,87,3,2,3,100
2875,63,143,2,40,6,1,1,100,-7,6,8,18,3,43,0,1,1,68,78,2,3,0,83
8289,33,243,12,88,13,6,1,50,1,3,3,20,0,55,0,2,2,51,66,2,4,-8,100
7487,76,131,21,67,15,1,0,81,11,3,5,16,0,19,-7,1,1,5,-8,1,1,1,50
2225,57,179,12,70,13,2,1,75,0,3,4,16,0,44,0,0,0,19,87,4,2,0,75
9127,81,201,18,92,30,0,0,100,-7,7,8,32,0,50,-7,0,0,21,84,3,3,0,86
9898,84,345,14,94,42,0,0,95,34,6,6,43,0,9,0,1,1,2,74,2,1,0,17
754,71,206,2,85,34,0,0,100,-7,7,8,35,1,34,0,1,1,95,61,5,2,5,70
1324,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
9638,87,172,11,72,19,0,0,100,-7,7,8,19,1,32,16,0,0,0,25,1,2,0,27
7231,54,206,7,75,8,1,0,64,6,4,5,11,1,64,0,0,0,92,-8,2,1,-8,75
1316,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
394,65,227,3,90,24,4,4,100,-7,0,8,29,3,44,0,2,2,2,-8,2,5,0,47
1177,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1117,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
9144,67,155,1,117,22,0,0,92,2,4,6,24,2,58,-7,2,2,67,80,2,4,-8,100
2727,81,160,5,79,27,0,0,100,-7,7,8,21,2,56,-7,0,0,46,26,3,3,1,67
2616,67,201,8,64,32,1,0,80,14,6,5,25,2,11,-7,1,1,69,65,8,2,2,100
3830,83,199,9,98,53,0,0,100,-7,7,8,77,2,20,0,2,2,14,-8,4,1,0,29
2223,60,143,1,78,34,1,0,86,24,6,5,37,1,30,0,0,0,75,-8,5,1,3,67
9549,82,231,13,158,15,0,0,100,-7,7,8,17,0,24,-7,1,1,31,-8,4,1,1,56
8130,85,190,2,49,9,0,0,100,-7,7,8,10,2,30,3,1,1,5,56,2,2,0,57
9999,74,215,6,85,29,0,0,100,-7,7,8,30,2,30,0,0,0,37,-8,6,2,1,89
8054,76,219,26,75,17,0,0,100,-7,7,8,17,0,35,11,1,0,59,32,3,2,2,71
8193,58,38,3,19,13,1,1,93,15,6,4,14,5,64,0,1,1,82,91,2,5,1,100
2901,67,59,83,125,5,2,2,83,75,6,2,1,0,67,21,0,0,-8,23,-8,2,-8,100
9256,62,275,0,95,30,0,0,87,1,4,6,38,4,24,17,0,0,43,47,8,2,5,63
6053,74,268,22,121,17,1,0,67,26,6,5,21,0,38,0,1,1,27,63,5,3,1,80
2769,68,231,2,18,6,1,1,100,-7,7,8,20,4,0,-7,2,2,8,-8,2,-8,0,50
9933,83,269,14,122,17,0,0,100,-7,7,8,17,0,47,0,0,0,24,-8,4,1,0,100
4507,73,287,4,102,10,1,0,55,13,6,5,11,3,55,-7,2,2,30,65,2,2,0,67
7995,84,138,3,69,13,0,0,100,-7,7,8,13,2,31,-8,0,0,26,-8,3,1,0,80
3367,64,116,14,47,43,0,0,100,-7,7,8,48,0,15,0,1,1,59,78,15,2,3,91
9431,71,207,1,82,22,0,0,96,-8,6,6,24,3,21,0,1,1,72,71,9,3,4,92
2810,74,206,9,66,16,0,0,100,-7,7,8,37,1,25,-7,2,2,52,56,6,2,1,73
3033,75,161,2,67,26,0,0,100,-7,7,8,28,2,33,0,1,1,40,75,4,3,1,58
7736,81,147,11,90,9,1,0,90,42,6,5,10,1,10,1,2,2,0,-8,2,-8,0,29
3482,73,318,3,28,7,0,0,100,-7,7,8,13,2,44,23,0,0,17,-8,3,1,-8,80
4156,62,59,12,33,10,0,0,100,-7,7,8,10,0,50,0,0,0,100,99,5,3,3,100
9907,59,128,19,64,3,2,0,20,3,3,5,5,0,80,0,0,0,0,90,0,2,-8,67
6623,83,50,15,27,8,0,0,100,-7,7,8,9,0,63,-7,1,1,10,90,2,2,0,80
8327,75,301,32,166,9,2,1,62,20,6,4,13,0,46,0,2,2,0,-8,0,-8,0,0
5684,86,74,46,60,2,0,0,100,-7,7,8,2,0,50,0,0,0,-8,-8,0,-8,-8,0
2090,69,237,5,76,47,1,1,100,-7,6,8,52,2,27,0,0,0,8,-8,5,1,1,60
9271,89,181,22,77,25,0,0,100,-7,7,8,25,0,8,0,4,3,0,63,3,1,0,44
10425,80,40,40,40,1,0,0,100,-7,7,8,1,0,0,-8,0,0,27,-8,1,-8,-8,100
4647,61,46,2,23,9,1,1,100,-7,6,8,10,2,40,1,5,4,56,72,5,2,0,88
8804,66,221,2,57,33,0,0,100,-7,7,8,37,7,44,1,4,4,33,86,10,3,0,70
4918,85,308,11,91,28,0,0,100,-7,7,8,29,1,34,18,0,0,13,51,2,4,0,60
2675,62,79,12,35,16,1,1,94,15,6,4,26,0,50,-7,3,3,100,57,4,5,2,100
10044,81,154,7,62,35,0,0,100,-7,6,7,36,2,17,-7,0,0,4,-8,8,2,0,56
1320,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
9534,60,170,7,59,21,0,0,96,57,6,6,26,3,69,0,2,2,88,-8,7,1,3,100
8288,58,186,6,74,35,0,0,97,26,6,6,38,3,31,-7,0,0,60,73,10,4,4,67
5174,72,55,6,30,12,0,0,100,-7,7,8,12,3,17,0,2,2,48,-8,3,1,1,50
6800,82,142,19,91,27,0,0,100,-7,6,7,27,0,37,8,0,0,9,44,6,3,1,82
9996,63,285,9,61,15,0,0,88,44,6,6,16,1,63,0,4,4,91,-8,4,2,2,100
3731,84,413,2,106,35,0,0,100,-7,7,8,44,2,19,1,4,4,2,-8,9,-8,0,53
7353,61,166,3,49,29,0,0,100,-7,7,8,29,4,31,0,1,1,56,68,7,4,3,73
1777,75,163,8,79,44,0,0,98,63,7,6,46,2,35,0,0,0,24,96,4,3,0,47
4054,85,326,4,120,21,0,0,100,-7,7,8,44,1,26,4,3,3,5,39,2,2,0,31
2927,66,305,2,91,44,1,0,93,34,6,5,31,5,17,9,0,0,54,80,12,3,3,63
3738,59,107,3,42,25,0,0,96,3,4,6,8,5,12,1,2,2,48,80,7,2,2,50
3699,64,256,9,41,16,1,1,94,10,4,6,28,3,29,0,3,3,60,40,9,2,2,92
1843,77,187,15,74,37,0,0,100,-7,7,8,37,0,14,0,0,0,35,-8,4,1,2,38
2485,86,256,20,194,20,0,0,100,-7,7,8,25,0,40,-7,0,0,0,63,0,1,0,25
5599,88,113,25,72,14,0,0,100,-7,7,8,14,0,21,0,0,0,4,-8,1,1,0,25
5233,80,322,4,103,25,1,0,92,21,6,5,26,1,12,0,0,0,2,-8,2,1,1,33
1696,72,212,11,87,20,0,0,95,1,4,6,22,1,41,0,1,1,24,56,6,4,0,100
10106,76,197,2,71,24,0,0,100,-7,7,8,25,2,24,-7,2,2,33,99,3,2,1,38
4727,77,154,1,47,22,0,0,100,-7,7,8,24,2,30,18,0,0,12,36,2,2,1,71
2625,68,196,2,36,25,0,0,100,-7,7,8,20,7,14,-7,2,2,41,69,11,4,2,75
7458,66,81,4,35,10,0,0,100,-7,7,8,10,3,60,0,1,1,79,94,4,2,2,100
6215,77,272,9,99,22,0,0,100,-7,7,8,23,1,14,-8,0,0,30,8,10,1,1,73
8101,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1920,78,161,6,70,18,0,0,90,14,6,6,20,1,30,0,0,0,1,67,3,3,0,64
883,64,110,2,58,42,1,0,89,15,6,5,46,4,4,2,6,6,30,-8,12,1,1,74
10173,71,245,25,122,11,0,0,91,7,4,6,11,0,45,-8,0,0,-8,-8,-8,1,-8,100
9926,68,308,8,106,12,1,0,57,22,6,5,14,1,43,0,2,2,89,-8,4,1,1,83
5168,86,161,14,85,19,0,0,100,-7,7,8,21,0,38,-8,0,0,11,-8,2,1,0,57
4211,69,145,4,67,20,1,1,100,-7,6,8,20,1,25,0,4,4,44,54,4,2,1,86
927,73,136,6,51,15,0,0,100,-7,7,8,16,3,38,1,3,3,31,-8,3,1,1,50
2847,69,-8,9,49,13,0,0,77,7,4,6,0,1,31,21,0,0,18,80,4,2,0,75
3109,63,170,11,75,14,1,1,87,8,2,4,15,1,13,0,2,2,56,-8,5,-8,2,70
621,60,60,13,27,6,0,0,88,2,4,6,8,0,63,-7,4,4,60,92,1,3,-8,80
2900,80,115,2,36,6,0,0,100,-7,7,8,13,4,14,0,5,5,4,95,3,1,0,67
3615,68,50,1,81,29,0,0,94,44,6,6,1,2,22,0,2,2,43,75,2,3,2,42
7628,70,226,5,74,22,0,0,91,66,6,6,22,1,32,-7,0,0,61,94,5,2,2,64
7682,62,93,9,40,12,1,1,85,3,0,2,13,1,54,8,0,0,30,90,2,2,1,57
8114,82,141,19,80,7,0,0,100,-7,7,8,7,0,29,-8,0,0,44,-8,2,-8,0,100
5453,83,174,9,142,13,0,0,100,-7,7,8,14,1,36,0,3,3,0,82,0,2,0,33
64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5225,88,433,6,138,21,0,0,96,76,6,6,23,2,74,0,4,4,0,93,2,2,0,57
8031,82,118,2,48,15,0,0,100,-7,7,8,18,2,24,2,2,2,0,-8,0,1,0,33
4825,73,93,5,43,20,0,0,95,24,6,6,20,2,30,0,0,0,47,100,6,2,1,60
5767,64,162,14,47,9,1,1,80,6,4,2,10,0,60,0,0,0,88,66,3,3,2,100
5190,86,177,1,73,25,0,0,100,-7,7,8,33,2,30,3,1,1,2,-8,3,1,0,40
3924,81,276,7,77,34,0,0,100,-7,7,8,39,3,0,7,0,0,13,-8,5,-8,0,24
4568,55,186,6,96,42,4,2,84,4,0,5,45,1,11,-7,4,4,30,-8,7,-8,0,44
3006,72,236,9,90,55,0,0,100,-7,7,8,78,1,55,-8,0,0,41,83,7,8,3,79
4853,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5617,69,142,3,74,47,0,0,100,-7,7,8,47,1,32,0,7,7,32,80,15,4,1,71
5121,69,209,7,77,20,0,0,100,-7,7,8,21,2,20,1,2,2,56,-8,3,1,1,57
8339,80,391,3,105,14,0,0,100,-7,7,8,14,1,21,0,1,1,68,83,3,2,2,71
978,74,142,2,60,44,2,2,98,18,6,6,47,4,28,5,0,0,0,90,3,5,1,40
8405,60,91,17,46,3,5,5,100,-7,6,8,3,0,100,0,0,0,-8,88,-8,2,-8,100
